"event","host_city","year","host_country","event_url","section","artist","song","artist_url","artist_country","running_order","total_points","rank","qualified","winner"
"Dublin 1981","Dublin","1981","Ireland","https://eurovision.tv/event/dublin-1981","final","Linda Williams","Het Is Een Wonder","https://eurovision.tv/participant/linda-williams","Netherlands","11","51","9","TRUE","FALSE"
"Dublin 1981","Dublin","1981","Ireland","https://eurovision.tv/event/dublin-1981","final","Finn Kalvik","Aldri I Livet","https://eurovision.tv/participant/finn-kalvik","Norway","13","0","20","TRUE","FALSE"
"Dublin 1981","Dublin","1981","Ireland","https://eurovision.tv/event/dublin-1981","final","Carlos PaiÃ£o","Play-back","https://eurovision.tv/participant/carlos-paiao","Portugal","15","9","18","TRUE","FALSE"
"Dublin 1981","Dublin","1981","Ireland","https://eurovision.tv/event/dublin-1981","final","Bacchelli","Y Solo Tú","https://eurovision.tv/participant/bacchelli","Spain","10","38","14","TRUE","FALSE"
"Dublin 1981","Dublin","1981","Ireland","https://eurovision.tv/event/dublin-1981","final","BjÃ¶rn Skifs","FÃ¥ngad I En DrÃ¶m","https://eurovision.tv/participant/bjoern-skifs-1","Sweden","20","50","10","TRUE","FALSE"
"Dublin 1981","Dublin","1981","Ireland","https://eurovision.tv/event/dublin-1981","final","Peter; Sue and  Marc","Io Senza Tei","https://eurovision.tv/participant/peter-sue-and-marc-2","Switzerland","19","121","4","TRUE","FALSE"
"Dublin 1981","Dublin","1981","Ireland","https://eurovision.tv/event/dublin-1981","final","Modern Folk Trio and AysegÃ¼l","DÃ¶nme Dolap","https://eurovision.tv/participant/modern-folk-trio-and-ayseguel","Turkey","2","9","18","TRUE","FALSE"
"Dublin 1981","Dublin","1981","Ireland","https://eurovision.tv/event/dublin-1981","final","Bucks Fizz","Making Your Mind Up","https://eurovision.tv/participant/bucks-fizz","United Kingdom","14","136","1","TRUE","TRUE"
"Dublin 1981","Dublin","1981","Ireland","https://eurovision.tv/event/dublin-1981","final","Seid-Memic Vajta","Leila","https://eurovision.tv/participant/seid-memic-vajta","Yugoslavia","7","35","15","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Blue Danube","Du Bist Musik","https://eurovision.tv/participant/blue-danube","Austria","1","64","8","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Telex","Euro-vision","https://eurovision.tv/participant/telex","Belgium","19","14","17","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Bamses Venner","TÃ¦nker Altid PÃ¥ Dig","https://eurovision.tv/participant/bamses-venner","Denmark","7","25","14","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Vesa-Matti Loiri","Huilumies","https://eurovision.tv/participant/vesa-matti-loiri","Finland","10","6","19","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Profil","He; He M'sieurs Dames","https://eurovision.tv/participant/profil","France","16","45","11","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Katja Ebstein","Theater","https://eurovision.tv/participant/katja-ebstein-2","Germany","12","128","2","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Anna Vishy and the Epikouri","Autostop","https://eurovision.tv/participant/anna-vishy-and-the-epikouri","Greece","3","30","13","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Johnny Logan","What's Another Year","https://eurovision.tv/participant/johnny-logan","Ireland","17","143","1","TRUE","TRUE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Alan Sorrenti","Non So Che Darei","https://eurovision.tv/participant/alan-sorrenti","Italy","6","87","6","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Sophie and Magaly","Papa Pingouin","https://eurovision.tv/participant/sophie-and-magaly","Luxembourg","4","56","9","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Samira BensaÃ¯d","Bitakat Hob","https://eurovision.tv/participant/samira-bensaid","Morocco","5","7","18","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Maggie MacNeal","Amsterdam","https://eurovision.tv/participant/maggie-macneal","Netherlands","15","93","5","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Sverre Kjellsberg and Mattis HÃ¦tta","SÃ¡miid Ã†dnan","https://eurovision.tv/participant/sverre-kjellsberg-and-mattis-haetta","Norway","11","15","16","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Jose Cid","Um Grande; Grande Amor","https://eurovision.tv/participant/jose-cid","Portugal","14","71","7","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Trigo Limpio","Quédate Esta Noche","https://eurovision.tv/participant/trigo-limpio","Spain","18","38","12","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Tomas Ledin","Just Nu!","https://eurovision.tv/participant/tomas-ledin","Sweden","8","47","10","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Paola","Cinema","https://eurovision.tv/participant/paola","Switzerland","9","104","4","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Ajda Pekkan","Petr'oil","https://eurovision.tv/participant/ajda-pekkan","Turkey","2","23","15","TRUE","FALSE"
"The Hague 1980","The Hague","1980","Netherlands","https://eurovision.tv/event/the-hague-1980","final","Prima Donna","Love Enough For Two","https://eurovision.tv/participant/prima-donna","United Kingdom","13","106","3","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Christina Simon","Heute In Jerusalem","https://eurovision.tv/participant/christina-simon","Austria","18","5","18","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Micha Marah","Hey Nana","https://eurovision.tv/participant/micha-marah","Belgium","12","5","18","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Tommy Seebach","Disco Tango","https://eurovision.tv/participant/tommy-seebach","Denmark","3","76","6","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Katri-Helena","Katso Sineen Taivaan","https://eurovision.tv/participant/katri-helena-1","Finland","5","38","14","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Anne-Marie David","Je Suis L'enfant-soleil","https://eurovision.tv/participant/anne-marie-david-1","France","11","106","3","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Dschinghis Khan","Dschinghis Khan","https://eurovision.tv/participant/dschinghis-khan","Germany","9","86","4","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Elpida","Socrates","https://eurovision.tv/participant/elpida","Greece","7","69","8","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Cathal Dunne","Happy Man","https://eurovision.tv/participant/cathal-dunne","Ireland","4","80","5","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Milk and Honey","Hallelujah","https://eurovision.tv/participant/milk-and-honey","Israel","10","125","1","TRUE","TRUE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Matia Bazar","Raggio Di Luna","https://eurovision.tv/participant/matia-bazar","Italy","2","27","15","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Jeane Manson","J'ai DejÃ  Vu Ã§a Dans Tes Yeux","https://eurovision.tv/participant/jeane-manson","Luxembourg","13","44","13","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Laurent Vaguener","Notre Vie; C'est La Musique","https://eurovision.tv/participant/laurent-vaguener","Monaco","6","12","16","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Xandra","Colorado","https://eurovision.tv/participant/xandra","Netherlands","14","51","12","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Anita Skorgan","Oliver","https://eurovision.tv/participant/anita-skorgan-1","Norway","16","57","11","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Manuela Bravo","Sobe; Sobe; BalÃ£o Sobe","https://eurovision.tv/participant/manuela-bravo","Portugal","1","64","9","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Betty Missiego","Su Canción","https://eurovision.tv/participant/betty-missiego","Spain","19","116","2","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Ted GÃ¤rdestad","Satellit","https://eurovision.tv/participant/ted-gaerdestad","Sweden","15","8","17","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Peter; Sue and Marc and Pfuri; Gorps and Kniri","TrÃ¶dler Und Co.","https://eurovision.tv/participant/peter-sue-and-marc-and-pfuri-gorps-and-kniri","Switzerland","8","60","10","TRUE","FALSE"
"Jerusalem 1979","Jerusalem","1979","Israel","https://eurovision.tv/event/jerusalem-1979","final","Black Lace","Mary Ann","https://eurovision.tv/participant/black-lace","United Kingdom","17","73","7","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Springtime","Mrs. Caroline Robinson","https://eurovision.tv/participant/springtime","Austria","19","14","15","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Jean Vallee","L'amour Ã§a Fait Chanter La Vie","https://eurovision.tv/participant/jean-vallee-1","Belgium","10","125","2","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Mabel","Boom Boom","https://eurovision.tv/participant/mabel","Denmark","16","13","16","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Seija Simola","Anna Rakkaudelle Tilaisuus","https://eurovision.tv/participant/seija-simola","Finland","4","2","18","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","JoÃ«l Prevost","Il Y Aura Toujours Des Violons","https://eurovision.tv/participant/joel-prevost","France","6","119","3","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Ireen Sheer","Feuer","https://eurovision.tv/participant/ireen-sheer-1","Germany","13","84","6","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Tania Tsanaklidou","Charlie Chaplin","https://eurovision.tv/participant/tania-tsanaklidou","Greece","15","66","8","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Colm T. Wilkinson","Born To Sing","https://eurovision.tv/participant/colm-t-wilkinson","Ireland","1","86","5","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Izhar Cohen and the Alphabeta","Abanibi","https://eurovision.tv/participant/izhar-cohen-and-the-alphabeta","Israel","18","157","1","TRUE","TRUE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Ricchi e Poveri","Questo Amore","https://eurovision.tv/participant/ricchi-e-poveri","Italy","3","53","12","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Baccara","Parlez-vous FranÃ§ais?","https://eurovision.tv/participant/baccara","Luxembourg","17","73","7","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Caline and Olivier Toussaint","Les Jardins De Monaco","https://eurovision.tv/participant/caline-and-olivier-toussaint","Monaco","14","107","4","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Harmony","'t Is Ok","https://eurovision.tv/participant/harmony","Netherlands","11","37","13","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Jahn Teigen","Mil Etter Mil","https://eurovision.tv/participant/jahn-teigen","Norway","2","0","20","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Gemini","Dai-li-dou","https://eurovision.tv/participant/gemini","Portugal","5","5","17","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","José Vélez","Bailemos Un Vals","https://eurovision.tv/participant/jose-velez","Spain","7","65","9","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","BjÃ¶rn Skifs","Det Blir Alltid VÃ¤rre FramÃ¥t Natten","https://eurovision.tv/participant/bjoern-skifs","Sweden","20","26","14","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Carole Vinci","Vivre","https://eurovision.tv/participant/carole-vinci","Switzerland","9","65","9","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Nazar","SevinÃ§e","https://eurovision.tv/participant/nazar","Turkey","12","2","18","TRUE","FALSE"
"Paris 1978","Paris","1978","France","https://eurovision.tv/event/paris-1978","final","Co-Co","The Bad Old Days","https://eurovision.tv/participant/co-co","United Kingdom","8","61","11","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Schmetterlinge","Boom Boom Boomerang","https://eurovision.tv/participant/schmetterlinge","Austria","4","11","17","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Dream Express","A Million In One; Two; Three","https://eurovision.tv/participant/dream-express","Belgium","17","69","7","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Monica Aspelund","Lapponia","https://eurovision.tv/participant/monica-aspelund","Finland","16","50","10","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Marie Myriam","L'oiseau Et L'enfant","https://eurovision.tv/participant/marie-myriam","France","18","136","1","TRUE","TRUE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Silver Convention","Telegram","https://eurovision.tv/participant/silver-convention","Germany","6","55","8","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Pascalis; Marianna; Robert and  Bessy","Mathema Solfege","https://eurovision.tv/participant/pascalis-marianna-robert-and-bessy","Greece","10","92","5","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","The Swarbriggs Plus Two","It's Nice To Be In Love Again","https://eurovision.tv/participant/the-swarbriggs-plus-two","Ireland","1","119","3","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Ilanit","Ah-haa-vah Hee Shir Lish-naa-yim","https://eurovision.tv/participant/ilanit-1","Israel","11","49","11","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Mia Martini","LiberÃ ","https://eurovision.tv/participant/mia-martini","Italy","15","33","13","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Anne Marie B.","FrÃ¨re Jacques","https://eurovision.tv/participant/anne-marie-b","Luxembourg","7","17","16","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","MichÃ¨le Torr","Une Petite FranÃ§aise","https://eurovision.tv/participant/michele-torr-1","Monaco","2","96","4","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Heddy Lester","De Mallemolen","https://eurovision.tv/participant/heddy-lester","Netherlands","3","35","12","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Anita Skorgan","Casanova","https://eurovision.tv/participant/anita-skorgan","Norway","5","18","14","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Os Amigos","Portugal No CoraÃ§Ã£o","https://eurovision.tv/participant/os-amigos","Portugal","8","18","14","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Micky","Enseñame A Cantar","https://eurovision.tv/participant/micky","Spain","14","52","9","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Forbes","Beatles","https://eurovision.tv/participant/forbes","Sweden","13","2","18","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Pepe Lienhard Band","Swiss Lady","https://eurovision.tv/participant/pepe-lienhard-band","Switzerland","12","71","6","TRUE","FALSE"
"London 1977","London","1977","United Kingdom","https://eurovision.tv/event/london-1977","final","Lynsey de Paul and Mike Moran","Rock Bottom","https://eurovision.tv/participant/lynsey-de-paul-and-mike-moran","United Kingdom","9","121","2","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Waterloo and Robinson","My Little World","https://eurovision.tv/participant/waterloo-and-robinson","Austria","14","80","5","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Pierre Rapsat","Judy Et Cie.","https://eurovision.tv/participant/pierre-rapsat","Belgium","6","68","8","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Fredi and The Friends","Pump-pump","https://eurovision.tv/participant/fredi-and-the-friends","Finland","11","44","11","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Catherine Ferry","Un; Deux; Trois","https://eurovision.tv/participant/catherine-ferry","France","17","147","2","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Les Humphries Singers","Sing; Sang; Song","https://eurovision.tv/participant/les-humphries-singers","Germany","3","12","15","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Mariza Koch","Panaghia Mou; Panaghia Mou","https://eurovision.tv/participant/mariza-koch","Greece","10","20","13","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Red Hurley","When","https://eurovision.tv/participant/red-hurley","Ireland","7","54","10","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Chocolate; Menta; Mastik","Emor Shalom","https://eurovision.tv/participant/chocolate-menta-mastik","Israel","4","77","6","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Romina and Al Bano","We'll Live It All Again","https://eurovision.tv/participant/romina-and-al-bano","Italy","13","69","7","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","JÃ¼rgen Marcus","Chansons Pour Ceux Qui S'aiment","https://eurovision.tv/participant/juergen-marcus","Luxembourg","5","17","14","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Mary Christy","Toi; La Musique Et Moi","https://eurovision.tv/participant/mary-christy","Monaco","16","93","3","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Sandra Reemer","The Party's Over Now","https://eurovision.tv/participant/sandra-reemer","Netherlands","8","56","9","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Anne-Karine StrÃ¶m","Mata Hari","https://eurovision.tv/participant/anne-karine-stroem","Norway","9","7","18","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Carlos do Carmo","Uma Flor De Verde Pinho","https://eurovision.tv/participant/carlos-do-carmo","Portugal","15","24","12","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Braulio","Sobran Las Palabras","https://eurovision.tv/participant/braulio","Spain","12","11","16","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Peter; Sue and Marc","Djambo; Djambo","https://eurovision.tv/participant/peter-sue-and-marc-1","Switzerland","2","91","4","TRUE","FALSE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Brotherhood of Man","Save Your Kisses For Me","https://eurovision.tv/participant/brotherhood-of-man","United Kingdom","1","164","1","TRUE","TRUE"
"The Hague 1976","The Hague","1976","Netherlands","https://eurovision.tv/event/the-hague-1976","final","Ambasadori","Ne Mogu Skriti Svoju Bol","https://eurovision.tv/participant/ambasadori","Yugoslavia","18","10","17","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Ann Christy","Gelukkig Zijn","https://eurovision.tv/participant/ann-christy","Belgium","11","17","15","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Pihasoittajat","Old Man Fiddle","https://eurovision.tv/participant/pihasoittajat","Finland","15","74","7","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Nicole Rieu","Et Bonjour Ã  Toi L'artiste","https://eurovision.tv/participant/nicole-rieu","France","3","91","4","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Joy Fleming","Ein Lied Kann Eine BrÃ¼cke Sein","https://eurovision.tv/participant/joy-fleming","Germany","4","15","17","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","The Swarbriggs","That's What Friends Are For","https://eurovision.tv/participant/the-swarbriggs","Ireland","2","68","9","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Shlomo Artzi","At Ve'ani","https://eurovision.tv/participant/shlomo-artzi","Israel","12","40","11","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Wess and Dori Ghezzi","Era","https://eurovision.tv/participant/wess-and-dori-ghezzi","Italy","19","115","3","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Geraldine","Toi","https://eurovision.tv/participant/geraldine-1","Luxembourg","5","84","5","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Renato","Singing This Song","https://eurovision.tv/participant/renato","Malta","10","32","12","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Sophie","Une Chanson C'est Une Lettre","https://eurovision.tv/participant/sophie","Monaco","14","22","13","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Teach-In","Ding-A-Dong","https://eurovision.tv/participant/teach-in","Netherlands","1","152","1","TRUE","TRUE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Ellen Nikolaysen","You Touched My Life With Summer","https://eurovision.tv/participant/ellen-nikolaysen","Norway","6","11","18","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Duarte Mendes","Madrugada","https://eurovision.tv/participant/duarte-mendes","Portugal","16","16","16","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Sergio y Estíbaliz","Tú Volverás","https://eurovision.tv/participant/sergio-y-estibaliz","Spain","17","53","10","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Lars Berghagen and the Dolls","Jennie; Jennie","https://eurovision.tv/participant/lars-berghagen-and-the-dolls","Sweden","18","72","8","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Simone Drexel","Mikado","https://eurovision.tv/participant/simone-drexel","Switzerland","7","77","6","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Semiha Yanki","Seninle Bir Dakika","https://eurovision.tv/participant/semiha-yanki","Turkey","13","3","19","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","The Shadows","Let Me Be The One","https://eurovision.tv/participant/the-shadows","United Kingdom","9","138","2","TRUE","FALSE"
"Stockholm 1975","Stockholm","1975","Sweden","https://eurovision.tv/event/stockholm-1975","final","Pepel In Kri","Dan Ljubezni","https://eurovision.tv/participant/pepel-in-kri","Yugoslavia","8","22","13","TRUE","FALSE"
"Brighton 1974","Brighton","1974","United Kingdom","https://eurovision.tv/event/brighton-1974","final","Jacques Hustin","Fleur De Liberté","https://eurovision.tv/participant/jacques-hustin","Belgium","11","10","9","TRUE","FALSE"
"Brighton 1974","Brighton","1974","United Kingdom","https://eurovision.tv/event/brighton-1974","final","Carita","Ã„la Mene Pois (Keep Me Warm)","https://eurovision.tv/participant/carita","Finland","1","4","13","TRUE","FALSE"
"Brighton 1974","Brighton","1974","United Kingdom","https://eurovision.tv/event/brighton-1974","final","Cindy und Bert","Die Sommermelodie","https://eurovision.tv/participant/cindy-und-bert","Germany","14","3","14","TRUE","FALSE"
"Brighton 1974","Brighton","1974","United Kingdom","https://eurovision.tv/event/brighton-1974","final","Marinella","Krassi; Thalassa Ke T'agori Mou","https://eurovision.tv/participant/marinella","Greece","5","7","11","TRUE","FALSE"
"Brighton 1974","Brighton","1974","United Kingdom","https://eurovision.tv/event/brighton-1974","final","Tina","Cross Your Heart","https://eurovision.tv/participant/tina","Ireland","13","11","7","TRUE","FALSE"
"Brighton 1974","Brighton","1974","United Kingdom","https://eurovision.tv/event/brighton-1974","final","Poogy","Natati La Khaiai","https://eurovision.tv/participant/poogy","Israel","6","11","7","TRUE","FALSE"
"Brighton 1974","Brighton","1974","United Kingdom","https://eurovision.tv/event/brighton-1974","final","Gigliola Cinquetti","Si","https://eurovision.tv/participant/gigliola-cinquetti-1","Italy","17","18","2","TRUE","FALSE"
"Brighton 1974","Brighton","1974","United Kingdom","https://eurovision.tv/event/brighton-1974","final","Ireen Sheer","Bye; Bye; I Love You","https://eurovision.tv/participant/ireen-sheer","Luxembourg","9","14","4","TRUE","FALSE"
"Brighton 1974","Brighton","1974","United Kingdom","https://eurovision.tv/event/brighton-1974","final","Romuald","Celui Qui Reste Et Celui Qui S'en Va","https://eurovision.tv/participant/romuald-2","Monaco","10","14","4","TRUE","FALSE"
